id,label,label_str,source,category,duplicate_group,fold
article_0089,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2503,3
article_0096,0,Non-clickbait,Thanh Niên,Other,86,3
article_0104,0,Non-clickbait,Thanh Niên,Other,94,3
article_0105,0,Non-clickbait,Thanh Niên,Other,95,3
article_0108,0,Non-clickbait,Thanh Niên,Other,98,3
article_0111,0,Non-clickbait,VietNamNet,Chính trị & An ninh,101,3
article_0128,0,Non-clickbait,VietNamNet,Chính trị & An ninh,117,3
article_0145,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2510,3
article_0152,1,Clickbait,SaoStar,Giải trí & Showbiz,130,3
article_0159,1,Clickbait,SaoStar,Giải trí & Showbiz,2515,3
article_0161,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2517,3
article_0166,1,Clickbait,SaoStar,Giải trí & Showbiz,141,3
article_0179,0,Non-clickbait,24h,Tin tức tổng hợp,153,3
article_0193,0,Non-clickbait,24h,Giải trí & Showbiz,166,3
article_0200,0,Non-clickbait,24h,Giải trí & Showbiz,170,3
article_0207,0,Non-clickbait,24h,Tin tức tổng hợp,177,3
article_0208,0,Non-clickbait,24h,Tin tức tổng hợp,178,3
article_0214,1,Clickbait,24h,Tin tức tổng hợp,2521,3
article_0217,0,Non-clickbait,24h,Quốc tế,184,3
article_0222,1,Clickbait,Báo Mới,Thể thao,2525,3
article_0223,1,Clickbait,Báo Mới,Thể thao,2526,3
article_0234,1,Clickbait,Báo Mới,Thể thao,192,3
article_0235,0,Non-clickbait,Báo Mới,Thể thao,193,3
article_0238,1,Clickbait,Báo Mới,Thể thao,194,3
article_0241,0,Non-clickbait,Báo Mới,Thể thao,2536,3
article_0245,1,Clickbait,Báo Mới,Thể thao,2537,3
article_0250,0,Non-clickbait,Báo Mới,Thể thao,202,3
article_0252,0,Non-clickbait,Báo Mới,Thể thao,203,3
article_0253,0,Non-clickbait,Báo Mới,Thể thao,204,3
article_0256,0,Non-clickbait,Báo Mới,Thể thao,207,3
article_0257,0,Non-clickbait,Báo Mới,Thể thao,208,3
article_0260,0,Non-clickbait,Báo Mới,Thể thao,211,3
article_0292,0,Non-clickbait,VnExpress,Quốc tế,237,3
article_0295,0,Non-clickbait,VnExpress,Quốc tế,2542,3
article_0296,0,Non-clickbait,VnExpress,Quốc tế,240,3
article_0303,0,Non-clickbait,VnExpress,Quốc tế,2545,3
article_0312,0,Non-clickbait,VnExpress,Quốc tế,249,3
article_0319,0,Non-clickbait,VnExpress,Quốc tế,256,3
article_0322,0,Non-clickbait,VnExpress,Quốc tế,259,3
article_0324,0,Non-clickbait,VnExpress,Quốc tế,261,3
article_0328,0,Non-clickbait,Tuổi Trẻ,Quốc tế,265,3
article_0332,0,Non-clickbait,Tuổi Trẻ,Quốc tế,268,3
article_0347,0,Non-clickbait,Thanh Niên,Other,2553,3
article_0350,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,283,3
article_0357,0,Non-clickbait,Thanh Niên,Other,290,3
article_0361,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,294,3
article_0364,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,296,3
article_0373,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,304,3
article_0383,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,313,3
article_0386,0,Non-clickbait,Thanh Niên,Other,316,3
article_0388,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,318,3
article_0390,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,320,3
article_0395,1,Clickbait,VietNamNet,Tin tức tổng hợp,2558,3
article_0396,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,322,3
article_0406,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,329,3
article_0407,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,330,3
article_0421,1,Clickbait,Kênh14,Thể thao,342,3
article_0432,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,352,3
article_0444,1,Clickbait,SaoStar,Sức khỏe & Đời sống,360,3
article_0445,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2567,3
article_0447,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,362,3
article_0454,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,366,3
article_0461,1,Clickbait,24h,Quốc tế,2573,3
article_0464,0,Non-clickbait,24h,Quốc tế,372,3
article_0472,0,Non-clickbait,24h,Quốc tế,379,3
article_0473,0,Non-clickbait,24h,Quốc tế,380,3
article_0478,0,Non-clickbait,24h,Quốc tế,383,3
article_0479,0,Non-clickbait,24h,Quốc tế,384,3
article_0485,0,Non-clickbait,24h,Quốc tế,388,3
article_0487,0,Non-clickbait,24h,Quốc tế,390,3
article_0489,1,Clickbait,24h,Quốc tế,392,3
article_0494,1,Clickbait,Báo Mới,Quốc tế,2580,3
article_0496,0,Non-clickbait,Báo Mới,Quốc tế,396,3
article_0497,0,Non-clickbait,Báo Mới,Quốc tế,397,3
article_0499,1,Clickbait,Báo Mới,Quốc tế,399,3
article_0509,0,Non-clickbait,Báo Mới,Quốc tế,406,3
article_0519,0,Non-clickbait,Báo Mới,Quốc tế,413,3
article_0528,0,Non-clickbait,Báo Mới,Quốc tế,421,3
article_0530,0,Non-clickbait,Báo Mới,Quốc tế,422,3
article_0532,1,Clickbait,Báo Mới,Quốc tế,2590,3
article_0537,0,Non-clickbait,Báo Mới,Quốc tế,426,3
article_0539,0,Non-clickbait,Báo Mới,Quốc tế,428,3
article_0540,0,Non-clickbait,Báo Mới,Quốc tế,429,3
article_0544,0,Non-clickbait,Báo Mới,Quốc tế,432,3
article_0546,1,Clickbait,Báo Mới,Quốc tế,2594,3
article_0550,0,Non-clickbait,Báo Mới,Quốc tế,437,3
article_0557,1,Clickbait,VnExpress,Kinh doanh & Kinh tế,2595,3
article_0568,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,451,3
article_0571,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,454,3
article_0581,1,Clickbait,VnExpress,Kinh doanh & Kinh tế,2597,3
article_0587,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,467,3
article_0600,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,480,3
article_0601,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,481,3
article_0617,1,Clickbait,Tuổi Trẻ,Chính trị & An ninh,2600,3
article_0624,0,Non-clickbait,Thanh Niên,Other,500,3
article_0625,0,Non-clickbait,Thanh Niên,Quốc tế,501,3
article_0626,0,Non-clickbait,Thanh Niên,Quốc tế,502,3
article_0643,1,Clickbait,Thanh Niên,Quốc tế,517,3
article_0656,0,Non-clickbait,Thanh Niên,Other,523,3
article_0657,0,Non-clickbait,Thanh Niên,Other,524,3
article_0673,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,531,3
article_0678,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,535,3
article_0679,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2621,3
article_0680,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,536,3
article_0682,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,538,3
article_0683,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,539,3
article_0684,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,540,3
article_0688,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,544,3
article_0696,1,Clickbait,Kênh14,Giải trí & Showbiz,2623,3
article_0698,1,Clickbait,Kênh14,Giải trí & Showbiz,551,3
article_0700,1,Clickbait,SaoStar,Quốc tế,2625,3
article_0708,1,Clickbait,SaoStar,Quốc tế,554,3
article_0714,1,Clickbait,SaoStar,Quốc tế,557,3
article_0720,1,Clickbait,SaoStar,Quốc tế,2640,3
article_0721,1,Clickbait,SaoStar,Quốc tế,558,3
article_0727,1,Clickbait,SaoStar,Quốc tế,560,3
article_0730,0,Non-clickbait,24h,Chính trị & An ninh,561,3
article_0734,0,Non-clickbait,24h,Chính trị & An ninh,562,3
article_0746,0,Non-clickbait,24h,Chính trị & An ninh,571,3
article_0747,0,Non-clickbait,24h,Chính trị & An ninh,572,3
article_0748,0,Non-clickbait,24h,Chính trị & An ninh,573,3
article_0753,0,Non-clickbait,24h,Chính trị & An ninh,578,3
article_0765,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,589,3
article_0766,0,Non-clickbait,Báo Mới,Other,590,3
article_0767,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,591,3
article_0774,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,598,3
article_0775,0,Non-clickbait,Báo Mới,Other,599,3
article_0778,0,Non-clickbait,Báo Mới,Other,602,3
article_0788,0,Non-clickbait,Báo Mới,Other,612,3
article_0795,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,619,3
article_0811,0,Non-clickbait,Báo Mới,Tin tức tổng hợp,635,3
article_0817,0,Non-clickbait,Báo Mới,Other,640,3
article_0839,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,657,3
article_0842,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,660,3
article_0844,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,662,3
article_0856,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,673,3
article_0857,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,674,3
article_0868,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,685,3
article_0875,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,692,3
article_0882,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,698,3
article_0884,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,699,3
article_0886,0,Non-clickbait,Tuổi Trẻ,Other,700,3
article_0888,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,702,3
article_0890,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,704,3
article_0893,0,Non-clickbait,Thanh Niên,Other,707,3
article_0897,1,Clickbait,Thanh Niên,Kinh doanh & Kinh tế,2661,3
article_0898,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,710,3
article_0911,0,Non-clickbait,Thanh Niên,Other,721,3
article_0932,0,Non-clickbait,Thanh Niên,Other,739,3
article_0934,1,Clickbait,Thanh Niên,Other,2667,3
article_0948,0,Non-clickbait,VietNamNet,Thể thao,749,3
article_0956,0,Non-clickbait,VietNamNet,Thể thao,755,3
article_0957,1,Clickbait,VietNamNet,Thể thao,2675,3
article_0966,0,Non-clickbait,VietNamNet,Thể thao,763,3
article_0975,1,Clickbait,SaoStar,Giải trí & Showbiz,772,3
article_0979,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2679,3
article_0987,1,Clickbait,SaoStar,Giải trí & Showbiz,2685,3
article_0995,1,Clickbait,SaoStar,Giải trí & Showbiz,780,3
article_0996,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2689,3
article_1000,1,Clickbait,SaoStar,Giải trí & Showbiz,784,3
article_1004,1,Clickbait,SaoStar,Giải trí & Showbiz,786,3
article_1010,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2696,3
article_1012,1,Clickbait,24h,Kinh doanh & Kinh tế,2698,3
article_1013,1,Clickbait,24h,Kinh doanh & Kinh tế,536,3
article_1017,1,Clickbait,24h,Kinh doanh & Kinh tế,2702,3
article_1018,1,Clickbait,24h,Kinh doanh & Kinh tế,2703,3
article_1019,1,Clickbait,24h,Kinh doanh & Kinh tế,2704,3
article_1020,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2705,3
article_1026,0,Non-clickbait,24h,Kinh doanh & Kinh tế,789,3
article_1039,0,Non-clickbait,24h,Kinh doanh & Kinh tế,796,3
article_1041,1,Clickbait,24h,Other,2714,3
article_1044,1,Clickbait,24h,Kinh doanh & Kinh tế,2715,3
article_1045,1,Clickbait,24h,Kinh doanh & Kinh tế,800,3
article_1047,0,Non-clickbait,24h,Kinh doanh & Kinh tế,802,3
article_1050,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,805,3
article_1069,0,Non-clickbait,Báo Mới,Other,822,3
article_1072,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,825,3
article_1076,1,Clickbait,Báo Mới,Văn hóa & Nghệ thuật,2721,3
article_1083,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,831,3
article_1090,0,Non-clickbait,Báo Mới,Other,837,3
article_1091,0,Non-clickbait,Báo Mới,Văn hóa & Nghệ thuật,838,3
article_1111,0,Non-clickbait,VnExpress,Other,854,3
article_1118,0,Non-clickbait,VnExpress,Other,860,3
article_1119,0,Non-clickbait,VnExpress,Other,861,3
article_1121,0,Non-clickbait,VnExpress,Other,863,3
article_1122,0,Non-clickbait,VnExpress,Other,864,3
article_1127,0,Non-clickbait,VnExpress,Other,869,3
article_1129,0,Non-clickbait,VnExpress,Other,871,3
article_1138,0,Non-clickbait,VnExpress,Other,879,3
article_1140,0,Non-clickbait,VnExpress,Other,881,3
article_1147,0,Non-clickbait,VnExpress,Other,888,3
article_1153,0,Non-clickbait,VnExpress,Other,894,3
article_1159,0,Non-clickbait,VnExpress,Other,900,3
article_1166,0,Non-clickbait,VnExpress,Other,906,3
article_1167,1,Clickbait,VnExpress,Other,2728,3
article_1180,1,Clickbait,Tuổi Trẻ,Công nghệ & Khoa học,2732,3
article_1190,1,Clickbait,Tuổi Trẻ,Công nghệ & Khoa học,2741,3
article_1209,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2752,3
article_1212,0,Non-clickbait,Thanh Niên,Other,927,3
article_1213,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,928,3
article_1215,0,Non-clickbait,Thanh Niên,Other,930,3
article_1218,0,Non-clickbait,Thanh Niên,Other,933,3
article_1228,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,940,3
article_1233,0,Non-clickbait,Thanh Niên,Other,943,3
article_1238,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,946,3
article_1241,0,Non-clickbait,Thanh Niên,Other,948,3
article_1247,0,Non-clickbait,VietNamNet,Giáo dục & Học đường,953,3
article_1267,1,Clickbait,SaoStar,Giải trí & Showbiz,2770,3
article_1275,1,Clickbait,SaoStar,Giải trí & Showbiz,2777,3
article_1276,0,Non-clickbait,SaoStar,Giải trí & Showbiz,966,3
article_1280,1,Clickbait,SaoStar,Giải trí & Showbiz,968,3
article_1284,1,Clickbait,SaoStar,Giải trí & Showbiz,2782,3
article_1287,1,Clickbait,SaoStar,Giải trí & Showbiz,2785,3
article_1289,1,Clickbait,SaoStar,Giải trí & Showbiz,2786,3
article_1293,1,Clickbait,SaoStar,Giải trí & Showbiz,971,3
article_1299,1,Clickbait,24h,Kinh doanh & Kinh tế,975,3
article_1306,1,Clickbait,24h,Kinh doanh & Kinh tế,2797,3
article_1309,1,Clickbait,24h,Kinh doanh & Kinh tế,2798,3
article_1314,1,Clickbait,24h,Kinh doanh & Kinh tế,2800,3
article_1318,1,Clickbait,24h,Kinh doanh & Kinh tế,2802,3
article_1319,1,Clickbait,24h,Kinh doanh & Kinh tế,984,3
article_1326,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,989,3
article_1329,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,992,3
article_1335,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,996,3
article_1336,1,Clickbait,Báo Mới,Other,2807,3
article_1340,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,998,3
article_1345,0,Non-clickbait,Báo Mới,Other,1003,3
article_1352,0,Non-clickbait,Báo Mới,Other,1010,3
article_1364,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1020,3
article_1369,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1025,3
article_1370,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,1026,3
article_1371,0,Non-clickbait,Báo Mới,Other,1027,3
article_1384,1,Clickbait,VnExpress,Other,2814,3
article_1385,1,Clickbait,VnExpress,Other,2815,3
article_1390,0,Non-clickbait,VnExpress,Other,1037,3
article_1395,0,Non-clickbait,VnExpress,Other,1040,3
article_1404,0,Non-clickbait,VnExpress,Other,1049,3
article_1410,1,Clickbait,VnExpress,Other,2821,3
article_1420,0,Non-clickbait,VnExpress,Other,1061,3
article_1427,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,1067,3
article_1432,1,Clickbait,Tuổi Trẻ,Xe & Vận tải,2823,3
article_1443,1,Clickbait,Tuổi Trẻ,Other,2827,3
article_1444,1,Clickbait,Tuổi Trẻ,Xe & Vận tải,2828,3
article_1449,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2831,3
article_1460,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2839,3
article_1461,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2840,3
article_1469,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1080,3
article_1470,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1081,3
article_1471,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2846,3
article_1477,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1084,3
article_1478,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,1085,3
article_1503,0,Non-clickbait,VietNamNet,Quốc tế,1103,3
article_1504,0,Non-clickbait,VietNamNet,Quốc tế,1104,3
article_1505,0,Non-clickbait,VietNamNet,Quốc tế,1105,3
article_1508,0,Non-clickbait,VietNamNet,Quốc tế,1108,3
article_1518,0,Non-clickbait,VietNamNet,Quốc tế,1117,3
article_1527,0,Non-clickbait,VietNamNet,Quốc tế,1126,3
article_1532,0,Non-clickbait,Kênh14,Other,1130,3
article_1541,1,Clickbait,SaoStar,Thể thao,2856,3
article_1544,0,Non-clickbait,SaoStar,Thể thao,1138,3
article_1552,1,Clickbait,SaoStar,Thể thao,2857,3
article_1555,0,Non-clickbait,SaoStar,Thể thao,1144,3
article_1556,1,Clickbait,SaoStar,Thể thao,2859,3
article_1557,0,Non-clickbait,SaoStar,Thể thao,1145,3
article_1563,1,Clickbait,SaoStar,Thể thao,1149,3
article_1566,1,Clickbait,SaoStar,Thể thao,2860,3
article_1571,1,Clickbait,24h,Thể thao,1155,3
article_1573,0,Non-clickbait,24h,Thể thao,1157,3
article_1574,0,Non-clickbait,24h,Thể thao,1158,3
article_1577,0,Non-clickbait,24h,Thể thao,1161,3
article_1583,0,Non-clickbait,24h,Thể thao,2862,3
article_1589,0,Non-clickbait,24h,Thể thao,1170,3
article_1594,0,Non-clickbait,24h,Thể thao,1174,3
article_1595,0,Non-clickbait,24h,Thể thao,1175,3
article_1606,1,Clickbait,24h,Thể thao,2868,3
article_1608,0,Non-clickbait,24h,Thể thao,1182,3
article_1609,0,Non-clickbait,24h,Thể thao,1183,3
article_1615,0,Non-clickbait,24h,Thể thao,1188,3
article_1617,0,Non-clickbait,24h,Thể thao,1190,3
article_1619,1,Clickbait,24h,Thể thao,2870,3
article_1625,0,Non-clickbait,24h,Thể thao,1194,3
article_1627,0,Non-clickbait,24h,Thể thao,1196,3
article_1629,0,Non-clickbait,24h,Thể thao,1197,3
article_1630,1,Clickbait,24h,Thể thao,2875,3
article_1635,0,Non-clickbait,Báo Mới,Other,1201,3
article_1640,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1206,3
article_1642,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1208,3
article_1644,0,Non-clickbait,Báo Mới,Other,1210,3
article_1652,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1218,3
article_1654,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1220,3
article_1658,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1224,3
article_1664,0,Non-clickbait,Báo Mới,Other,1230,3
article_1667,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1233,3
article_1668,0,Non-clickbait,Báo Mới,Other,1234,3
article_1672,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1238,3
article_1687,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,1252,3
article_1695,0,Non-clickbait,VnExpress,Thể thao,1260,3
article_1702,0,Non-clickbait,VnExpress,Thể thao,1264,3
article_1707,0,Non-clickbait,VnExpress,Thể thao,1266,3
article_1709,0,Non-clickbait,VnExpress,Thể thao,1267,3
article_1721,0,Non-clickbait,VnExpress,Thể thao,1273,3
article_1734,0,Non-clickbait,VnExpress,Thể thao,1281,3
article_1739,0,Non-clickbait,VnExpress,Thể thao,1286,3
article_1747,0,Non-clickbait,VnExpress,Thể thao,2881,3
article_1753,0,Non-clickbait,VnExpress,Thể thao,1297,3
article_1759,0,Non-clickbait,VnExpress,Thể thao,1302,3
article_1763,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,1304,3
article_1773,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,1313,3
article_1775,1,Clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,1315,3
article_1776,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1316,3
article_1780,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1320,3
article_1783,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1321,3
article_1786,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1323,3
article_1791,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1325,3
article_1794,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1328,3
article_1796,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2888,3
article_1798,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1330,3
article_1799,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1331,3
article_1805,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1336,3
article_1808,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2891,3
article_1810,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1340,3
article_1821,1,Clickbait,Thanh Niên,Other,2892,3
article_1827,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,1353,3
article_1861,1,Clickbait,Kênh14,Giáo dục & Học đường,1363,3
article_1872,0,Non-clickbait,SaoStar,Giải trí & Showbiz,1368,3
article_1873,1,Clickbait,SaoStar,Sức khỏe & Đời sống,1369,3
article_1877,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2908,3
article_1882,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2913,3
article_1891,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2921,3
article_1893,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,1371,3
article_1896,0,Non-clickbait,24h,Thể thao,1372,3
article_1900,0,Non-clickbait,24h,Thể thao,1375,3
article_1912,1,Clickbait,24h,Thể thao,2924,3
article_1915,0,Non-clickbait,24h,Thể thao,1388,3
