id,label,label_str,source,category,duplicate_group,heldout_source,split
article_0234,1,Clickbait,Báo Mới,Thể thao,192,Tuổi Trẻ,train
article_0235,0,Non-clickbait,Báo Mới,Thể thao,193,Tuổi Trẻ,train
article_0238,1,Clickbait,Báo Mới,Thể thao,194,Tuổi Trẻ,train
article_0242,0,Non-clickbait,Báo Mới,Thể thao,195,Tuổi Trẻ,train
article_0243,0,Non-clickbait,Báo Mới,Thể thao,196,Tuổi Trẻ,train
article_0244,0,Non-clickbait,Báo Mới,Thể thao,197,Tuổi Trẻ,train
article_0246,0,Non-clickbait,Báo Mới,Thể thao,198,Tuổi Trẻ,train
article_0247,0,Non-clickbait,Báo Mới,Thể thao,199,Tuổi Trẻ,train
article_0248,0,Non-clickbait,Báo Mới,Thể thao,200,Tuổi Trẻ,train
article_0249,0,Non-clickbait,Báo Mới,Thể thao,201,Tuổi Trẻ,train
article_0250,0,Non-clickbait,Báo Mới,Thể thao,202,Tuổi Trẻ,train
article_0252,0,Non-clickbait,Báo Mới,Thể thao,203,Tuổi Trẻ,train
article_0253,0,Non-clickbait,Báo Mới,Thể thao,204,Tuổi Trẻ,train
article_0254,0,Non-clickbait,Báo Mới,Thể thao,205,Tuổi Trẻ,train
article_0255,0,Non-clickbait,Báo Mới,Thể thao,206,Tuổi Trẻ,train
article_0256,0,Non-clickbait,Báo Mới,Thể thao,207,Tuổi Trẻ,train
article_0257,0,Non-clickbait,Báo Mới,Thể thao,208,Tuổi Trẻ,train
article_0258,0,Non-clickbait,Báo Mới,Thể thao,209,Tuổi Trẻ,train
article_0259,1,Clickbait,Báo Mới,Thể thao,210,Tuổi Trẻ,train
article_0260,0,Non-clickbait,Báo Mới,Thể thao,211,Tuổi Trẻ,train
article_0261,0,Non-clickbait,Báo Mới,Thể thao,212,Tuổi Trẻ,train
article_0262,0,Non-clickbait,Báo Mới,Thể thao,213,Tuổi Trẻ,train
article_0263,0,Non-clickbait,Báo Mới,Thể thao,214,Tuổi Trẻ,train
article_0264,0,Non-clickbait,Báo Mới,Thể thao,215,Tuổi Trẻ,train
article_0265,0,Non-clickbait,Báo Mới,Thể thao,216,Tuổi Trẻ,train
article_0266,0,Non-clickbait,Báo Mới,Thể thao,217,Tuổi Trẻ,train
article_0267,0,Non-clickbait,Báo Mới,Thể thao,218,Tuổi Trẻ,train
article_0268,0,Non-clickbait,Báo Mới,Thể thao,219,Tuổi Trẻ,train
article_0269,1,Clickbait,Báo Mới,Thể thao,220,Tuổi Trẻ,train
article_0271,0,Non-clickbait,Báo Mới,Thể thao,221,Tuổi Trẻ,train
article_0273,1,Clickbait,Báo Mới,Thể thao,222,Tuổi Trẻ,train
article_0274,0,Non-clickbait,Báo Mới,Thể thao,223,Tuổi Trẻ,train
article_0275,0,Non-clickbait,Báo Mới,Thể thao,224,Tuổi Trẻ,train
article_0277,0,Non-clickbait,VnExpress,Quốc tế,225,Tuổi Trẻ,train
article_0279,0,Non-clickbait,VnExpress,Quốc tế,226,Tuổi Trẻ,train
article_0281,0,Non-clickbait,VnExpress,Quốc tế,227,Tuổi Trẻ,train
article_0283,0,Non-clickbait,VnExpress,Quốc tế,228,Tuổi Trẻ,train
article_0284,0,Non-clickbait,VnExpress,Quốc tế,229,Tuổi Trẻ,train
article_0285,0,Non-clickbait,VnExpress,Quốc tế,230,Tuổi Trẻ,train
article_0286,0,Non-clickbait,VnExpress,Quốc tế,231,Tuổi Trẻ,train
article_0287,0,Non-clickbait,VnExpress,Quốc tế,232,Tuổi Trẻ,train
article_0288,0,Non-clickbait,VnExpress,Quốc tế,233,Tuổi Trẻ,train
article_0289,0,Non-clickbait,VnExpress,Quốc tế,234,Tuổi Trẻ,train
article_0290,0,Non-clickbait,VnExpress,Quốc tế,235,Tuổi Trẻ,train
article_0291,0,Non-clickbait,VnExpress,Quốc tế,236,Tuổi Trẻ,train
article_0292,0,Non-clickbait,VnExpress,Quốc tế,237,Tuổi Trẻ,train
article_0293,0,Non-clickbait,VnExpress,Quốc tế,238,Tuổi Trẻ,train
article_0294,0,Non-clickbait,VnExpress,Quốc tế,239,Tuổi Trẻ,train
article_0296,0,Non-clickbait,VnExpress,Quốc tế,240,Tuổi Trẻ,train
article_0297,0,Non-clickbait,VnExpress,Quốc tế,241,Tuổi Trẻ,train
article_0298,0,Non-clickbait,VnExpress,Quốc tế,242,Tuổi Trẻ,train
article_0299,0,Non-clickbait,VnExpress,Quốc tế,243,Tuổi Trẻ,train
article_0300,0,Non-clickbait,VnExpress,Quốc tế,244,Tuổi Trẻ,train
article_0305,0,Non-clickbait,VnExpress,Quốc tế,245,Tuổi Trẻ,train
article_0309,0,Non-clickbait,VnExpress,Quốc tế,246,Tuổi Trẻ,train
article_0310,0,Non-clickbait,VnExpress,Quốc tế,247,Tuổi Trẻ,train
article_0311,0,Non-clickbait,VnExpress,Quốc tế,248,Tuổi Trẻ,train
article_0312,0,Non-clickbait,VnExpress,Quốc tế,249,Tuổi Trẻ,train
article_0313,0,Non-clickbait,VnExpress,Quốc tế,250,Tuổi Trẻ,train
article_0314,0,Non-clickbait,VnExpress,Quốc tế,251,Tuổi Trẻ,train
article_0315,0,Non-clickbait,VnExpress,Quốc tế,252,Tuổi Trẻ,train
article_0316,0,Non-clickbait,VnExpress,Quốc tế,253,Tuổi Trẻ,train
article_0317,0,Non-clickbait,VnExpress,Quốc tế,254,Tuổi Trẻ,train
article_0318,0,Non-clickbait,VnExpress,Quốc tế,255,Tuổi Trẻ,train
article_0319,0,Non-clickbait,VnExpress,Quốc tế,256,Tuổi Trẻ,train
article_0320,0,Non-clickbait,VnExpress,Quốc tế,257,Tuổi Trẻ,train
article_0321,0,Non-clickbait,VnExpress,Quốc tế,258,Tuổi Trẻ,train
article_0322,0,Non-clickbait,VnExpress,Quốc tế,259,Tuổi Trẻ,train
article_0323,0,Non-clickbait,VnExpress,Quốc tế,260,Tuổi Trẻ,train
article_0324,0,Non-clickbait,VnExpress,Quốc tế,261,Tuổi Trẻ,train
article_0325,0,Non-clickbait,VnExpress,Quốc tế,262,Tuổi Trẻ,train
article_0326,0,Non-clickbait,Tuổi Trẻ,Quốc tế,263,Tuổi Trẻ,test
article_0327,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,264,Tuổi Trẻ,test
article_0328,0,Non-clickbait,Tuổi Trẻ,Quốc tế,265,Tuổi Trẻ,test
article_0329,0,Non-clickbait,Tuổi Trẻ,Quốc tế,266,Tuổi Trẻ,test
article_0331,0,Non-clickbait,Tuổi Trẻ,Quốc tế,267,Tuổi Trẻ,test
article_0332,0,Non-clickbait,Tuổi Trẻ,Quốc tế,268,Tuổi Trẻ,test
article_0333,0,Non-clickbait,Tuổi Trẻ,Quốc tế,269,Tuổi Trẻ,test
article_0334,0,Non-clickbait,Tuổi Trẻ,Quốc tế,270,Tuổi Trẻ,test
article_0335,0,Non-clickbait,Tuổi Trẻ,Quốc tế,271,Tuổi Trẻ,test
article_0336,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,272,Tuổi Trẻ,test
article_0337,0,Non-clickbait,Tuổi Trẻ,Quốc tế,273,Tuổi Trẻ,test
article_0339,0,Non-clickbait,Tuổi Trẻ,Other,274,Tuổi Trẻ,test
article_0340,0,Non-clickbait,Tuổi Trẻ,Other,275,Tuổi Trẻ,test
article_0341,0,Non-clickbait,Tuổi Trẻ,Quốc tế,276,Tuổi Trẻ,test
article_0342,0,Non-clickbait,Tuổi Trẻ,Quốc tế,277,Tuổi Trẻ,test
article_0343,0,Non-clickbait,Tuổi Trẻ,Quốc tế,278,Tuổi Trẻ,test
article_0344,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,279,Tuổi Trẻ,train
article_0345,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,280,Tuổi Trẻ,train
article_0348,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,281,Tuổi Trẻ,train
article_0349,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,282,Tuổi Trẻ,train
article_0350,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,283,Tuổi Trẻ,train
article_0351,0,Non-clickbait,Thanh Niên,Other,284,Tuổi Trẻ,train
article_0352,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,285,Tuổi Trẻ,train
article_0353,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,286,Tuổi Trẻ,train
article_0354,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,287,Tuổi Trẻ,train
article_0355,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,288,Tuổi Trẻ,train
article_0356,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,289,Tuổi Trẻ,train
article_0357,0,Non-clickbait,Thanh Niên,Other,290,Tuổi Trẻ,train
article_0358,0,Non-clickbait,Thanh Niên,Other,291,Tuổi Trẻ,train
article_0359,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,292,Tuổi Trẻ,train
article_0360,0,Non-clickbait,Thanh Niên,Other,293,Tuổi Trẻ,train
article_0361,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,294,Tuổi Trẻ,train
article_0362,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,295,Tuổi Trẻ,train
article_0364,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,296,Tuổi Trẻ,train
article_0365,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,297,Tuổi Trẻ,train
article_0367,0,Non-clickbait,Thanh Niên,Other,298,Tuổi Trẻ,train
article_0368,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,299,Tuổi Trẻ,train
article_0369,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,300,Tuổi Trẻ,train
article_0370,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,301,Tuổi Trẻ,train
article_0371,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,302,Tuổi Trẻ,train
article_0372,0,Non-clickbait,Thanh Niên,Other,303,Tuổi Trẻ,train
article_0373,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,304,Tuổi Trẻ,train
article_0374,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,305,Tuổi Trẻ,train
article_0375,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,306,Tuổi Trẻ,train
article_0376,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,307,Tuổi Trẻ,train
article_0377,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,308,Tuổi Trẻ,train
article_0378,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,309,Tuổi Trẻ,train
article_0379,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,310,Tuổi Trẻ,train
article_0380,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,311,Tuổi Trẻ,train
article_0381,0,Non-clickbait,Thanh Niên,Other,119,Tuổi Trẻ,train
article_0382,0,Non-clickbait,Thanh Niên,Other,312,Tuổi Trẻ,train
article_0383,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,313,Tuổi Trẻ,train
article_0384,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,314,Tuổi Trẻ,train
article_0385,0,Non-clickbait,Thanh Niên,Other,315,Tuổi Trẻ,train
article_0386,0,Non-clickbait,Thanh Niên,Other,316,Tuổi Trẻ,train
article_0387,0,Non-clickbait,Thanh Niên,Other,317,Tuổi Trẻ,train
article_0388,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,318,Tuổi Trẻ,train
article_0389,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,319,Tuổi Trẻ,train
article_0390,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,320,Tuổi Trẻ,train
article_0392,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,321,Tuổi Trẻ,train
article_0396,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,322,Tuổi Trẻ,train
article_0398,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,323,Tuổi Trẻ,train
article_0400,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,324,Tuổi Trẻ,train
article_0401,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,325,Tuổi Trẻ,train
article_0402,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,326,Tuổi Trẻ,train
article_0404,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,327,Tuổi Trẻ,train
article_0405,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,328,Tuổi Trẻ,train
article_0406,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,329,Tuổi Trẻ,train
article_0407,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,330,Tuổi Trẻ,train
article_0408,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,331,Tuổi Trẻ,train
article_0409,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,332,Tuổi Trẻ,train
article_0410,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,333,Tuổi Trẻ,train
article_0411,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,334,Tuổi Trẻ,train
article_0412,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,335,Tuổi Trẻ,train
article_0413,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,336,Tuổi Trẻ,train
article_0414,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,337,Tuổi Trẻ,train
article_0415,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,338,Tuổi Trẻ,train
article_0416,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,339,Tuổi Trẻ,train
article_0418,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,340,Tuổi Trẻ,train
article_0420,1,Clickbait,Kênh14,Thể thao,341,Tuổi Trẻ,train
article_0421,1,Clickbait,Kênh14,Thể thao,342,Tuổi Trẻ,train
article_0422,1,Clickbait,Kênh14,Thể thao,343,Tuổi Trẻ,train
article_0423,1,Clickbait,Kênh14,Thể thao,344,Tuổi Trẻ,train
article_0424,1,Clickbait,Kênh14,Thể thao,345,Tuổi Trẻ,train
article_0425,0,Non-clickbait,Kênh14,Thể thao,346,Tuổi Trẻ,train
article_0426,1,Clickbait,SaoStar,Sức khỏe & Đời sống,347,Tuổi Trẻ,train
article_0427,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,348,Tuổi Trẻ,train
article_0429,1,Clickbait,SaoStar,Sức khỏe & Đời sống,349,Tuổi Trẻ,train
article_0430,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,350,Tuổi Trẻ,train
article_0431,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,351,Tuổi Trẻ,train
article_0432,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,352,Tuổi Trẻ,train
article_0433,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,353,Tuổi Trẻ,train
article_0435,1,Clickbait,SaoStar,Sức khỏe & Đời sống,354,Tuổi Trẻ,train
article_0439,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,355,Tuổi Trẻ,train
article_0440,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,356,Tuổi Trẻ,train
article_0441,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,357,Tuổi Trẻ,train
article_0442,1,Clickbait,SaoStar,Sức khỏe & Đời sống,358,Tuổi Trẻ,train
article_0443,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,359,Tuổi Trẻ,train
article_0444,1,Clickbait,SaoStar,Sức khỏe & Đời sống,360,Tuổi Trẻ,train
article_0446,1,Clickbait,SaoStar,Sức khỏe & Đời sống,361,Tuổi Trẻ,train
article_0447,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,362,Tuổi Trẻ,train
article_0449,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,363,Tuổi Trẻ,train
article_0452,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,364,Tuổi Trẻ,train
article_0453,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,365,Tuổi Trẻ,train
article_0454,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,366,Tuổi Trẻ,train
article_0455,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,367,Tuổi Trẻ,train
article_0457,0,Non-clickbait,24h,Quốc tế,368,Tuổi Trẻ,train
article_0460,0,Non-clickbait,24h,Quốc tế,369,Tuổi Trẻ,train
article_0462,0,Non-clickbait,24h,Quốc tế,370,Tuổi Trẻ,train
article_0463,0,Non-clickbait,24h,Quốc tế,371,Tuổi Trẻ,train
article_0464,0,Non-clickbait,24h,Quốc tế,372,Tuổi Trẻ,train
article_0465,0,Non-clickbait,24h,Quốc tế,373,Tuổi Trẻ,train
article_0466,0,Non-clickbait,24h,Quốc tế,374,Tuổi Trẻ,train
article_0467,0,Non-clickbait,24h,Quốc tế,375,Tuổi Trẻ,train
article_0468,0,Non-clickbait,24h,Quốc tế,376,Tuổi Trẻ,train
article_0470,0,Non-clickbait,24h,Quốc tế,377,Tuổi Trẻ,train
article_0471,0,Non-clickbait,24h,Quốc tế,378,Tuổi Trẻ,train
article_0472,0,Non-clickbait,24h,Quốc tế,379,Tuổi Trẻ,train
article_0473,0,Non-clickbait,24h,Quốc tế,380,Tuổi Trẻ,train
article_0474,0,Non-clickbait,24h,Quốc tế,381,Tuổi Trẻ,train
article_0477,0,Non-clickbait,24h,Quốc tế,382,Tuổi Trẻ,train
article_0478,0,Non-clickbait,24h,Quốc tế,383,Tuổi Trẻ,train
article_0479,0,Non-clickbait,24h,Quốc tế,384,Tuổi Trẻ,train
article_0482,1,Clickbait,24h,Quốc tế,385,Tuổi Trẻ,train
article_0483,0,Non-clickbait,24h,Quốc tế,386,Tuổi Trẻ,train
article_0484,0,Non-clickbait,24h,Quốc tế,387,Tuổi Trẻ,train
article_0485,0,Non-clickbait,24h,Quốc tế,388,Tuổi Trẻ,train
article_0486,0,Non-clickbait,24h,Quốc tế,389,Tuổi Trẻ,train
article_0487,0,Non-clickbait,24h,Quốc tế,390,Tuổi Trẻ,train
article_0488,0,Non-clickbait,24h,Quốc tế,391,Tuổi Trẻ,train
article_0489,1,Clickbait,24h,Quốc tế,392,Tuổi Trẻ,train
article_0490,0,Non-clickbait,24h,Tin tức tổng hợp,393,Tuổi Trẻ,train
article_0491,0,Non-clickbait,24h,Quốc tế,394,Tuổi Trẻ,train
article_0492,0,Non-clickbait,24h,Quốc tế,395,Tuổi Trẻ,train
article_0496,0,Non-clickbait,Báo Mới,Quốc tế,396,Tuổi Trẻ,train
article_0497,0,Non-clickbait,Báo Mới,Quốc tế,397,Tuổi Trẻ,train
article_0498,0,Non-clickbait,Báo Mới,Quốc tế,398,Tuổi Trẻ,train
article_0499,1,Clickbait,Báo Mới,Quốc tế,399,Tuổi Trẻ,train
article_0500,0,Non-clickbait,Báo Mới,Quốc tế,400,Tuổi Trẻ,train
article_0501,0,Non-clickbait,Báo Mới,Quốc tế,401,Tuổi Trẻ,train
article_0502,0,Non-clickbait,Báo Mới,Quốc tế,402,Tuổi Trẻ,train
article_0503,0,Non-clickbait,Báo Mới,Quốc tế,403,Tuổi Trẻ,train
article_0506,0,Non-clickbait,Báo Mới,Quốc tế,404,Tuổi Trẻ,train
article_0508,0,Non-clickbait,Báo Mới,Quốc tế,405,Tuổi Trẻ,train
article_0509,0,Non-clickbait,Báo Mới,Quốc tế,406,Tuổi Trẻ,train
article_0510,0,Non-clickbait,Báo Mới,Quốc tế,407,Tuổi Trẻ,train
article_0511,0,Non-clickbait,Báo Mới,Quốc tế,408,Tuổi Trẻ,train
article_0512,0,Non-clickbait,Báo Mới,Quốc tế,409,Tuổi Trẻ,train
article_0513,0,Non-clickbait,Báo Mới,Quốc tế,410,Tuổi Trẻ,train
article_0516,0,Non-clickbait,Báo Mới,Quốc tế,411,Tuổi Trẻ,train
article_0518,1,Clickbait,Báo Mới,Quốc tế,412,Tuổi Trẻ,train
article_0519,0,Non-clickbait,Báo Mới,Quốc tế,413,Tuổi Trẻ,train
article_0521,0,Non-clickbait,Báo Mới,Quốc tế,414,Tuổi Trẻ,train
article_0522,0,Non-clickbait,Báo Mới,Quốc tế,415,Tuổi Trẻ,train
article_0523,0,Non-clickbait,Báo Mới,Quốc tế,416,Tuổi Trẻ,train
article_0524,0,Non-clickbait,Báo Mới,Quốc tế,417,Tuổi Trẻ,train
article_0525,0,Non-clickbait,Báo Mới,Quốc tế,418,Tuổi Trẻ,train
article_0526,0,Non-clickbait,Báo Mới,Quốc tế,419,Tuổi Trẻ,train
article_0527,0,Non-clickbait,Báo Mới,Quốc tế,420,Tuổi Trẻ,train
article_0528,0,Non-clickbait,Báo Mới,Quốc tế,421,Tuổi Trẻ,train
article_0530,0,Non-clickbait,Báo Mới,Quốc tế,422,Tuổi Trẻ,train
article_0531,0,Non-clickbait,Báo Mới,Quốc tế,423,Tuổi Trẻ,train
article_0535,1,Clickbait,Báo Mới,Quốc tế,424,Tuổi Trẻ,train
article_0536,0,Non-clickbait,Báo Mới,Quốc tế,425,Tuổi Trẻ,train
article_0537,0,Non-clickbait,Báo Mới,Quốc tế,426,Tuổi Trẻ,train
article_0538,0,Non-clickbait,Báo Mới,Quốc tế,427,Tuổi Trẻ,train
article_0539,0,Non-clickbait,Báo Mới,Quốc tế,428,Tuổi Trẻ,train
article_0540,0,Non-clickbait,Báo Mới,Quốc tế,429,Tuổi Trẻ,train
article_0541,0,Non-clickbait,Báo Mới,Quốc tế,430,Tuổi Trẻ,train
article_0542,0,Non-clickbait,Báo Mới,Quốc tế,431,Tuổi Trẻ,train
article_0544,0,Non-clickbait,Báo Mới,Quốc tế,432,Tuổi Trẻ,train
article_0545,0,Non-clickbait,Báo Mới,Quốc tế,433,Tuổi Trẻ,train
article_0547,0,Non-clickbait,Báo Mới,Quốc tế,434,Tuổi Trẻ,train
article_0548,0,Non-clickbait,Báo Mới,Quốc tế,435,Tuổi Trẻ,train
article_0549,0,Non-clickbait,Báo Mới,Quốc tế,436,Tuổi Trẻ,train
article_0550,0,Non-clickbait,Báo Mới,Quốc tế,437,Tuổi Trẻ,train
article_0551,0,Non-clickbait,Báo Mới,Quốc tế,438,Tuổi Trẻ,train
article_0552,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,439,Tuổi Trẻ,train
article_0553,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,440,Tuổi Trẻ,train
article_0555,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,441,Tuổi Trẻ,train
article_0559,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,442,Tuổi Trẻ,train
article_0560,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,443,Tuổi Trẻ,train
article_0561,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,444,Tuổi Trẻ,train
article_0562,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,445,Tuổi Trẻ,train
article_0563,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,446,Tuổi Trẻ,train
article_0564,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,447,Tuổi Trẻ,train
article_0565,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,448,Tuổi Trẻ,train
article_0566,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,449,Tuổi Trẻ,train
article_0567,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,450,Tuổi Trẻ,train
article_0568,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,451,Tuổi Trẻ,train
article_0569,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,452,Tuổi Trẻ,train
article_0570,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,453,Tuổi Trẻ,train
article_0571,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,454,Tuổi Trẻ,train
article_0572,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,455,Tuổi Trẻ,train
